,negative,positive,neutral,total
hour after schedule,0.8274054228846154,0.0,0.0,0.8274054228846154
single one,0.8273248006104739,0.0,0.0,0.8273248006104739
airline frustrate,0.827269043550861,0.0,0.0,0.827269043550861
desire,0.33811056328031774,0.0,0.4888939233788039,0.8270044866591216
include ohio,0.0,0.0,0.8268560458087083,0.8268560458087083
change time,0.8267234342913498,0.0,0.0,0.8267234342913498
need follow back,0.0,0.3782730305196794,0.44842390539501065,0.8266969359146901
believe follow,0.0,0.0,0.8265442110891073,0.8265442110891073
human not,0.8264809848323755,0.0,0.0,0.8264809848323755
not realize,0.281123927036575,0.0,0.5453486140795807,0.8264725411161558
luvswa,0.0,0.3432609295845997,0.4831769612021889,0.8264378907867886
airline mess,0.8263720687149179,0.0,0.0,0.8263720687149179
yes but not,0.8262411315412903,0.0,0.0,0.8262411315412903
morning snow,0.0,0.0,0.8257174383764414,0.8257174383764414
call ca,0.48755797187254474,0.3380497813099384,0.0,0.8256077531824831
call ca not,0.48755797187254474,0.3380497813099384,0.0,0.8256077531824831
outrageous,0.8255361662482297,0.0,0.0,0.8255361662482297
chance flight,0.0,0.0,0.8254277836848275,0.8254277836848275
overwhelmed,0.8253802835742916,0.0,0.0,0.8253802835742916
imo,0.8253516807225811,0.0,0.0,0.8253516807225811
apologise,0.825311065947705,0.0,0.0,0.825311065947705
not fly united,0.8252912167437372,0.0,0.0,0.8252912167437372
fly soon,0.0,0.8251124561720911,0.0,0.8251124561720911
direct people,0.2840215858709825,0.0,0.5410783187621965,0.825099904633179
originally book,0.20003338345793265,0.20003338345793265,0.42496952552348766,0.825036292439353
incompetent airline,0.8249214126512183,0.0,0.0,0.8249214126512183
stray,0.8248023701127325,0.0,0.0,0.8248023701127325
another delayed,0.8246882045209569,0.0,0.0,0.8246882045209569
know wo not,0.8246517224472194,0.0,0.0,0.8246517224472194
know wo,0.8246517224472194,0.0,0.0,0.8246517224472194
call rebok,0.824606096257512,0.0,0.0,0.824606096257512
give seat away,0.8245685535949921,0.0,0.0,0.8245685535949921
say never,0.47594604067236423,0.0,0.3486111609033256,0.8245572015756899
come great,0.0,0.8244174773820894,0.0,0.8244174773820894
ca not leave,0.8242836591239918,0.0,0.0,0.8242836591239918
add service,0.38605899450025266,0.0,0.4380618597443535,0.8241208542446061
tv seat,0.45573257229817243,0.0,0.3683445632848077,0.8240771355829801
flightled flight pay,0.8240293995173298,0.0,0.0,0.8240293995173298
flight pay hotel,0.8240293995173298,0.0,0.0,0.8240293995173298
going miss,0.823961234524378,0.0,0.0,0.823961234524378
cking,0.823878108941722,0.0,0.0,0.823878108941722
pilot fail,0.8235885874748451,0.0,0.0,0.8235885874748451
cancelled flight trip,0.8235619119311937,0.0,0.0,0.8235619119311937
4649,0.43032855965297206,0.3931380834660969,0.0,0.8234666431190689
bestflightever,0.0,0.36892360000186647,0.45454012460434623,0.8234637246062126
tech issue,0.8234498036719176,0.0,0.0,0.8234498036719176
not upset,0.28362479474985997,0.0,0.5397883676417872,0.8234131623916472
left coat,0.4316793762357011,0.0,0.3916788658024714,0.8233582420381724
astound,0.8233259825186272,0.0,0.0,0.8233259825186272
flight monday,0.3653282089006569,0.0,0.45798214417399197,0.8233103530746488
specifically,0.43786413373407146,0.0,0.3854442747713622,0.8233084085054336
reach anyone,0.8232927896351938,0.0,0.0,0.8232927896351938
minute call,0.8230873057739778,0.0,0.0,0.8230873057739778
dallas tx,0.2794855930507169,0.0,0.5433287338910808,0.8228143269417978
logan not,0.3174866220431264,0.0,0.5051315250752044,0.8226181471183308
03 03,0.5775780027629766,0.0,0.24503643965696842,0.822614442419945
thing happen,0.34502463592862703,0.4775744379715911,0.0,0.8225990739002181
service run,0.8224347226768833,0.0,0.0,0.8224347226768833
rock thanks,0.0,0.8223412933082164,0.0,0.8223412933082164
death among teen,0.0,0.0,0.8223024740700163,0.8223024740700163
suicide second,0.0,0.0,0.8223024740700163,0.8223024740700163
lead cause death,0.0,0.0,0.8223024740700163,0.8223024740700163
among teen,0.0,0.0,0.8223024740700163,0.8223024740700163
suicide,0.0,0.0,0.8223024740700163,0.8223024740700163
lead cause,0.0,0.0,0.8223024740700163,0.8223024740700163
10 24,0.0,0.0,0.8223024740700163,0.8223024740700163
death among,0.0,0.0,0.8223024740700163,0.8223024740700163
second lead cause,0.0,0.0,0.8223024740700163,0.8223024740700163
teen 10,0.0,0.0,0.8223024740700163,0.8223024740700163
teen 10 24,0.0,0.0,0.8223024740700163,0.8223024740700163
cause death,0.0,0.0,0.8223024740700163,0.8223024740700163
among teen 10,0.0,0.0,0.8223024740700163,0.8223024740700163
second lead,0.0,0.0,0.8223024740700163,0.8223024740700163
cause death among,0.0,0.0,0.8223024740700163,0.8223024740700163
suicide second lead,0.0,0.0,0.8223024740700163,0.8223024740700163
know suicide,0.0,0.0,0.8223024740700163,0.8223024740700163
know suicide second,0.0,0.0,0.8223024740700163,0.8223024740700163
bag load,0.8222358407853004,0.0,0.0,0.8222358407853004
breakdown,0.33293776243998163,0.0,0.4890858123333685,0.8220235747733502
over 2hrs,0.8217415237198346,0.0,0.0,0.8217415237198346
counting flight,0.3277611567552661,0.4939455803811961,0.0,0.8217067371364623
help figure,0.3433259960352179,0.0,0.4783218410439701,0.821647837079188
yes please get,0.4268714779852035,0.39461234167363063,0.0,0.8214838196588341
upgrade not,0.8213741693641119,0.0,0.0,0.8213741693641119
tell gate,0.8213614106376861,0.0,0.0,0.8213614106376861
flight free,0.8213447302617725,0.0,0.0,0.8213447302617725
like delayed,0.8213381701185098,0.0,0.0,0.8213381701185098
get price,0.29838287323989365,0.0,0.5229051894937662,0.8212880627336598
flight tonight not,0.6349504476731163,0.18631868461282622,0.0,0.8212691322859424
maybe put,0.3992506359525332,0.4218143227944664,0.0,0.8210649587469996
well seat,0.5382539672652622,0.2827233223289936,0.0,0.8209772895942558
flight also,0.5365086335278696,0.0,0.28439602959449845,0.820904663122368
talk anyone,0.8208812655106092,0.0,0.0,0.8208812655106092
hope still bae,0.3736056605099345,0.0,0.4471825809648041,0.8207882414747386
hope still,0.3736056605099345,0.0,0.4471825809648041,0.8207882414747386
still bae,0.3736056605099345,0.0,0.4471825809648041,0.8207882414747386
seat front,0.33104659727754854,0.0,0.4896153189835852,0.8206619162611337
know e_smiley,0.32372584908377483,0.4965354743677428,0.0,0.8202613234515177
destination but,0.8197146060601466,0.0,0.0,0.8197146060601466
delicious,0.3000051282515265,0.519619565330068,0.0,0.8196246935815945
unfortunately not help,0.8195933989244948,0.0,0.0,0.8195933989244948
good work jetblue,0.0,0.8195894500530392,0.0,0.8195894500530392
back online,0.262632624005779,0.0,0.5569402285525208,0.8195728525582998
sign notification,0.317465102745739,0.0,0.5020518068122282,0.8195169095579672
back board,0.8193840763769755,0.0,0.0,0.8193840763769755
wrap,0.2503170520877724,0.27329233805521236,0.2957132985059644,0.8193226886489492
flighted due weather,0.8190795077454283,0.0,0.0,0.8190795077454283
missed connect,0.8190235825438381,0.0,0.0,0.8190235825438381
versus,0.3152292380860035,0.5036105639227865,0.0,0.8188398020087899
yet flight,0.818817107647446,0.0,0.0,0.818817107647446
decide not,0.32243070236132126,0.0,0.496370203026299,0.8188009053876202
mobile boarding pas,0.32580348613376003,0.0,0.4929085470967687,0.8187120332305287
college student,0.0,0.37622189059712324,0.44242498097772115,0.8186468715748444
shortly after,0.0,0.351567344685643,0.4669778541369511,0.818545198822594
miss next flight,0.8184503896366466,0.0,0.0,0.8184503896366466
flight much,0.37681194739293156,0.0,0.44162466436918746,0.818436611762119
could say,0.8184316109282832,0.0,0.0,0.8184316109282832
change see,0.0,0.0,0.8184236605760786,0.8184236605760786
much thank,0.0,0.0,0.8183597646236075,0.8183597646236075
flight seat,0.8182653611639727,0.0,0.0,0.8182653611639727
cross finger,0.37715102360696984,0.0,0.44110404233645095,0.8182550659434208
university,0.3566587745504156,0.0,0.4615337753584911,0.8181925499089067
free wifi make,0.42586295867455976,0.39231808381957717,0.0,0.8181810424941369
wifi make,0.42586295867455976,0.39231808381957717,0.0,0.8181810424941369
well passenger,0.8181496977013125,0.0,0.0,0.8181496977013125
human asap,0.8178503915526826,0.0,0.0,0.8178503915526826
use call,0.8176641535762187,0.0,0.0,0.8176641535762187
use call back,0.8176641535762187,0.0,0.0,0.8176641535762187
rebok another airline,0.546178547540491,0.0,0.271399975776274,0.817578523316765
get home tomorrow,0.41512120421601145,0.0,0.40244291217186146,0.8175641163878729
volume call,0.8175551271808144,0.0,0.0,0.8175551271808144
amp hang,0.8175140934756497,0.0,0.0,0.8175140934756497
flight service,0.817464312905845,0.0,0.0,0.817464312905845
decency,0.8174071601295845,0.0,0.0,0.8174071601295845
need raise,0.2235267867291078,0.5935936714991727,0.0,0.8171204582282805
flight nas,0.0,0.34984191222888544,0.4672294100457477,0.8170713222746331
nas,0.0,0.34984191222888544,0.4672294100457477,0.8170713222746331
robert,0.0,0.8170468868435536,0.0,0.8170468868435536
addition,0.393619960434199,0.4231506592224088,0.0,0.8167706196566078
refund auto,0.33511496155823123,0.0,0.48163487006844324,0.8167498316266745
hour cancelled flighted,0.8166676930803904,0.0,0.0,0.8166676930803904
not make flight,0.2548124026697025,0.0,0.5617234742384984,0.816535876908201
fly today,0.816375991110837,0.0,0.0,0.816375991110837
drop bag,0.8163680877818041,0.0,0.0,0.8163680877818041
clue flight,0.8163662004107054,0.0,0.0,0.8163662004107054
hv,0.8163143382029221,0.0,0.0,0.8163143382029221
hold minute,0.8162954829094706,0.0,0.0,0.8162954829094706
status please,0.0,0.0,0.8161280422894646,0.8161280422894646
significantly,0.38935340465403556,0.42662266690347594,0.0,0.8159760715575115
over month ago,0.5039392378543905,0.311971150706074,0.0,0.8159103885604646
justsaying,0.35158443554897334,0.0,0.4642579056336014,0.8158423411825748
comfortably,0.45770106280252715,0.3581173039864783,0.0,0.8158183667890054
week late flightr,0.27869436798728453,0.5371107272957052,0.0,0.8158050952829897
charity,0.2822580392050212,0.0,0.5334658542993682,0.8157238935043893
form website,0.37715102360696984,0.0,0.4385596373567844,0.8157106609637542
en,0.0,0.8156917835336223,0.0,0.8156917835336223
en route,0.0,0.8156917835336223,0.0,0.8156917835336223
produce,0.360841657018328,0.0,0.45468313908757063,0.8155247961058987
flek really,0.40365132078116467,0.0,0.4117514361985407,0.8154027569797053
fleet flek really,0.40365132078116467,0.0,0.4117514361985407,0.8154027569797053
hang not,0.8152903847069017,0.0,0.0,0.8152903847069017
dede,0.403484163933029,0.0,0.4116523191027064,0.8151364830357354
lyn,0.403484163933029,0.0,0.4116523191027064,0.8151364830357354
well someone,0.8150094995982888,0.0,0.0,0.8150094995982888
not good business,0.8149954750498261,0.0,0.0,0.8149954750498261
num,0.28643422538031327,0.0,0.5285257453205908,0.8149599707009041
crew great,0.3635639178010964,0.45121442876553297,0.0,0.8147783465666294
hold help,0.8146679280692319,0.0,0.0,0.8146679280692319
clt morning,0.0,0.31921375524461576,0.4953942923692032,0.8146080476138189
15 tomorrow,0.0,0.0,0.8143913770103108,0.8143913770103108
also way,0.3973571030456875,0.0,0.41697221343602653,0.814329316481714
find call,0.814240199473069,0.0,0.0,0.814240199473069
inop,0.42918290289153893,0.0,0.3849016128984839,0.8140845157900228
oversized,0.3386235764773028,0.0,0.47543948448203804,0.8140630609593409
plenty time,0.8138173991928856,0.0,0.0,0.8138173991928856
plan trip,0.8135532794794371,0.0,0.0,0.8135532794794371
block exit,0.8135094234273358,0.0,0.0,0.8135094234273358
overall,0.0,0.2678468272034929,0.5455968712266754,0.8134436984301683
sent back,0.8133298849626311,0.0,0.0,0.8133298849626311
agent after,0.8133205526341136,0.0,0.0,0.8133205526341136
alan,0.3047558515978155,0.0,0.5084913663417662,0.8132472179395817
wait hear,0.40408458801426594,0.4091267478116213,0.0,0.8132113358258872
rude gate,0.8129768660061774,0.0,0.0,0.8129768660061774
rude gate agent,0.8129768660061774,0.0,0.0,0.8129768660061774
youve,0.8128762658848458,0.0,0.0,0.8128762658848458
thank finally get,0.0,0.8128353521214128,0.0,0.8128353521214128
na get away,0.8128240717544898,0.0,0.0,0.8128240717544898
wan na get,0.8128240717544898,0.0,0.0,0.8128240717544898
trip get,0.35431122203670257,0.0,0.4584795662085055,0.8127907882452081
back denver,0.33020334228260406,0.0,0.48255156868452487,0.8127549109671289
dm confirmation code,0.20038997434768988,0.3803479536584915,0.23199640756432896,0.8127343355705103
flight past,0.8124900856885071,0.0,0.0,0.8124900856885071
line status,0.8124888200289568,0.0,0.0,0.8124888200289568
oh wow,0.31552091399462545,0.0,0.49685549894819847,0.8123764129428239
totally understand,0.28624201043884956,0.5260280438158612,0.0,0.8122700542547108
let wait,0.8121149759772588,0.0,0.0,0.8121149759772588
hemisphere,0.0,0.38260786260406315,0.42924507537095136,0.8118529379750146
ceo gary,0.0,0.24015397188714513,0.571680551410284,0.8118345232974291
ceo gary kelly,0.0,0.24015397188714513,0.571680551410284,0.8118345232974291
adds,0.0,0.0,0.8116759563619025,0.8116759563619025
charge money,0.8116418082268742,0.0,0.0,0.8116418082268742
woho,0.0,0.8116417577690674,0.0,0.8116417577690674
always delay,0.8115471909400935,0.0,0.0,0.8115471909400935
afraid,0.8114857368749456,0.0,0.0,0.8114857368749456
fly list,0.8113588924467867,0.0,0.0,0.8113588924467867
flek dead,0.3321492708564223,0.0,0.4791418113070518,0.8112910821634741
stop after,0.5389266157156656,0.0,0.2723631742921189,0.8112897900077845
sorry inconvenience,0.8112258806984098,0.0,0.0,0.8112258806984098
open back,0.0,0.0,0.8110690428322043,0.8110690428322043
seriously flight,0.8107365257247043,0.0,0.0,0.8107365257247043
nice touch,0.3399788042602106,0.47072170319439655,0.0,0.8107005074546072
like promise,0.8106574202255227,0.0,0.0,0.8106574202255227
hop would,0.8104358234581386,0.0,0.0,0.8104358234581386
completely control,0.8103336323461158,0.0,0.0,0.8103336323461158
delayed due customer,0.8102953852494544,0.0,0.0,0.8102953852494544
heading,0.0,0.8101098206542153,0.0,0.8101098206542153
warm thanks,0.0,0.810019542022627,0.0,0.810019542022627
door close 10,0.8098412208374578,0.0,0.0,0.8098412208374578
close 10,0.8098412208374578,0.0,0.0,0.8098412208374578
hotel taxi,0.8098347744122014,0.0,0.0,0.8098347744122014
not want get,0.8098126840992758,0.0,0.0,0.8098126840992758
leg flight,0.5030296051772253,0.0,0.3067723987845627,0.8098020039617879
mate,0.46347418132694956,0.3463070163152927,0.0,0.8097811976422422
wait customer service,0.8096431272204396,0.0,0.0,0.8096431272204396
wait customer,0.8096431272204396,0.0,0.0,0.8096431272204396
believe would,0.480145201243652,0.0,0.32944842937213875,0.8095936306157907
seat lose,0.8094885300553671,0.0,0.0,0.8094885300553671
want speak,0.8094129077534512,0.0,0.0,0.8094129077534512
india,0.0,0.4680838803413499,0.3412798236380842,0.8093637039794341
not cancelled flighting,0.24579184874505783,0.563480082633767,0.0,0.8092719313788248
mean sit,0.809241474898866,0.0,0.0,0.809241474898866
work airline,0.8091415869975083,0.0,0.0,0.8091415869975083
need complain,0.3274811040265193,0.0,0.48163487006844324,0.8091159740949625
late flight get,0.809021389379396,0.0,0.0,0.809021389379396
awesome job,0.0,0.8090034439740156,0.0,0.8090034439740156
doubtful,0.8088388293986772,0.0,0.0,0.8088388293986772
na miss connection,0.8087913723079521,0.0,0.0,0.8087913723079521
get de,0.808700503092036,0.0,0.0,0.808700503092036
back amp,0.808572855132133,0.0,0.0,0.808572855132133
11 30pm,0.8084322192301434,0.0,0.0,0.8084322192301434
damage luggage,0.3044764173099001,0.0,0.5039500907160069,0.808426508025907
quick reply,0.0,0.8084031187389749,0.0,0.8084031187389749
thanks quick reply,0.0,0.8084031187389749,0.0,0.8084031187389749
issue fly,0.8083897468268042,0.0,0.0,0.8083897468268042
twice after,0.5180414497173496,0.0,0.29029217099613225,0.8083336207134818
pointless,0.8083182724217854,0.0,0.0,0.8083182724217854
need help flight,0.3264989475408843,0.0,0.48173005451617695,0.8082290020570613
gate 23,0.4950370191955033,0.31310280902152055,0.0,0.8081398282170238
not say anything,0.8081273618346533,0.0,0.0,0.8081273618346533
new reservation,0.0,0.4599673336764125,0.34807025900026123,0.8080375926766737
voucher online,0.8077559793365332,0.0,0.0,0.8077559793365332
back phl,0.0,0.4334559122414346,0.37415915157959706,0.8076150638210317
super frustrate,0.807578403589019,0.0,0.0,0.807578403589019
dfw lit,0.5662901341500493,0.0,0.24115217063388503,0.8074423047839343
flight dfw lit,0.5662901341500493,0.0,0.24115217063388503,0.8074423047839343
flight please help,0.5232168177034962,0.0,0.28421469491237045,0.8074315126158667
bad would,0.8072206157653723,0.0,0.0,0.8072206157653723
flight missed,0.8072101242574024,0.0,0.0,0.8072101242574024
says,0.8071760210442656,0.0,0.0,0.8071760210442656
rn,0.0,0.4288630369457376,0.37822416411208076,0.8070872010578183
yes reboked,0.8070532913179255,0.0,0.0,0.8070532913179255
number ca not,0.5538608974845854,0.0,0.2531077705995821,0.8069686680841676
number ca,0.5538608974845854,0.0,0.2531077705995821,0.8069686680841676
boked tomorrow,0.8068892912436775,0.0,0.0,0.8068892912436775
blackhistorymonth,0.0,0.8067940248098988,0.0,0.8067940248098988
blackhistorymonth commercial,0.0,0.8067940248098988,0.0,0.8067940248098988
past departure,0.8067938223187827,0.0,0.0,0.8067938223187827
boarding but,0.33727564475066296,0.46928421111427865,0.0,0.8065598558649416
nonprofit,0.0,0.0,0.8064643374340257,0.8064643374340257
think would,0.5347491400632823,0.2716926789533389,0.0,0.8064418190166212
never seem,0.3651920498173659,0.0,0.44120150826553095,0.8063935580828969
